t_us,P_x1x2_00,P_x1x2_01,P_x1x2_10,P_x1x2_11,P_state_1110111,P_state_1101011,P_state_1110101,P_state_1110110
0.5905905905905906,0.9709005949581415,0.02815046713760259,0.0009221994024834958,2.6738501772684103e-05,7.384341440251697e-10,2.2928770474453567e-08,2.3325317838184666e-08,2.3325317838184666e-08
0.5930930930930931,0.9706854595838362,0.028353126770210325,0.0009341282447863499,2.728540116897573e-05,7.715863755970662e-10,2.3722751607071468e-08,2.413289007211931e-08,2.413289007211931e-08
0.5955955955955956,0.970463021210554,0.028562625503338587,0.0009464959675379558,2.7857318568833593e-05,8.079271917116569e-10,2.4564644105429732e-08,2.4991026436273485e-08,2.4991026436273485e-08
0.5980980980980981,0.9702332144279582,0.02877901441092976,0.0009593158840488394,2.84552770628277e-05,8.431710932832625e-10,2.5458081128318435e-08,2.5904674741529122e-08,2.5904674741529122e-08
0.6006006006006006,0.969995997168833,0.0290023212108792,0.0009726013085228022,2.9080311766140884e-05,8.773461549763047e-10,2.6406266586509618e-08,2.6875948584975854e-08,2.6875948584975854e-08
0.6031031031031031,0.969751351575075,0.029232549398537314,0.0009863655579381244,2.973346844684402e-05,9.152737336741053e-10,2.7411846899884218e-08,2.790540416846475e-08,2.790540416846475e-08
0.6056056056056056,0.9694992802038622,0.029469682040123846,0.0010006219493811305,3.041580663171612e-05,9.605798703445716e-10,2.8477813691052934e-08,2.899597750751021e-08,2.899597750751021e-08
0.6081081081081081,0.9692397986368874,0.029713689163111935,0.001015383793239037,3.112840676191605e-05,1.0109443422733607e-09,2.9608291106729218e-08,3.015434193735921e-08,3.015434193735921e-08
0.6106106106106107,0.9689729266135066,0.029964536622862234,0.0010306643839897542,3.1872379641226105e-05,1.0611121456322574e-09,3.0808140967519624e-08,3.138745424454529e-08,3.138745424454529e-08
0.6131131131131131,0.9686986802535817,0.03022219387965373,0.0010464769912842827,3.264887548098134e-05,1.1101063481676836e-09,3.2081841083354456e-08,3.26985738892638e-08,3.26985738892638e-08
0.6156156156156156,0.9684170676343719,0.030486638421771708,0.0010628348540097793,3.345908984771417e-05,1.1631681797013652e-09,3.343309431697844e-08,3.408829518187692e-08,3.408829518187692e-08
0.6181181181181181,0.9681280890019561,0.030757855554214748,0.0010797511790241257,3.43042648049017e-05,1.2254551250743664e-09,3.486573547587392e-08,3.5559773060568685e-08,3.5559773060568685e-08
0.6206206206206206,0.9678317415225096,0.031035833647658558,0.0010972391448504184,3.51856849821483e-05,1.2954349750021048e-09,3.6384811055964394e-08,3.712138708235614e-08,3.712138708235614e-08
0.6231231231231231,0.9675280271043571,0.031320556316733285,0.0011153119090698267,3.610466983749343e-05,1.366852120416521e-09,3.799642378527388e-08,3.878285897186775e-08,3.878285897186775e-08
0.6256256256256256,0.9672169608817602,0.031611993936700354,0.0011339826171401946,3.706256439880844e-05,1.43721783841375e-09,3.9706511988314515e-08,4.054944185145139e-08,4.054944185145139e-08
0.6281281281281281,0.9668985777433111,0.0319100971155486,0.0011532644099591476,3.8060731182937166e-05,1.5118790827295872e-09,4.1520171530713386e-08,4.242199177470907e-08,4.242199177470907e-08
0.6306306306306306,0.9665729348743572,0.032214794152158985,0.0011731704277102711,3.9100545775272186e-05,1.5978976382450626e-09,4.34425025047499e-08,4.440352915285158e-08,4.440352915285158e-08
0.6331331331331332,0.9662401094711617,0.0325259933227507,0.001193713808387187,4.018339769961893e-05,1.6952155412506924e-09,4.547998727528268e-08,4.650406197300614e-08,4.650406197300614e-08
0.6356356356356356,0.9659001922052487,0.032843589417149564,0.0012149076808258424,4.1310696775931036e-05,1.7967324450710535e-09,4.764062649572338e-08,4.8736894591012164e-08,4.8736894591012164e-08
0.6381381381381382,0.9655532782511526,0.03316747271160759,0.0012367651537841644,4.2483883457422825e-05,1.8978380619693915e-09,4.9932581440089014e-08,5.111050613886148e-08,5.111050613886148e-08
0.6406406406406406,0.9651994583963992,0.03349753785935121,0.0012592993040097757,4.370444023953481e-05,2.0033746555504987e-09,5.236301985656428e-08,5.3626568316963675e-08,5.3626568316963675e-08
0.6431431431431431,0.9648388127402752,0.03383369019225494,0.0012825231667375379,4.4973900734221935e-05,2.1225699795839525e-09,5.493869340828568e-08,5.628751191400821e-08,5.628751191400821e-08
0.6456456456456456,0.9644714087590881,0.03417584765584951,0.0013064497314203092,4.62938536431447e-05,2.257796369577243e-09,5.766758880113417e-08,5.910450062643569e-08,5.910450062643569e-08
0.6481481481481481,0.9640973042613117,0.03452393785432634,0.0013310919439782581,4.7665940383016945e-05,2.401629633714858e-09,6.055955172876627e-08,6.209511751924948e-08,6.209511751924948e-08
0.6506506506506506,0.9637165543218986,0.0348778911161333,0.0013564627150180614,4.909184695133129e-05,2.5467281808946704e-09,6.362502149738925e-08,6.527275833125266e-08,6.527275833125266e-08
0.6531531531531531,0.9633292200925936,0.03523763168331179,0.001382574931864483,5.05732922303177e-05,2.696413910805818e-09,6.687346250731419e-08,6.864108610799925e-08,6.864108610799925e-08
0.6556556556556556,0.9629353768056895,0.035603069707140216,0.001409441471204324,5.2112015968346144e-05,2.8620235630095636e-09,7.031359288897194e-08,7.220156415245965e-08,7.220156415245965e-08
0.6581581581581581,0.9625351185135294,0.03597409650765674,0.0014370752088674439,5.370976994890284e-05,3.0495342392184833e-09,7.395529645528833e-08,7.596546285912307e-08,7.596546285912307e-08
0.6606606606606608,0.9621285580659247,0.03635058459490709,0.0014654890240196738,5.53683151464893e-05,3.252286759103166e-09,7.781088887956233e-08,7.995484760782217e-08,7.995484760782217e-08
0.6631631631631631,0.9617158222400383,0.036732392537331064,0.0014946957963920826,5.7089426237995544e-05,3.4598327147212706e-09,8.189408909326566e-08,8.41900812766897e-08,8.41900812766897e-08
0.6656656656656658,0.9612970433352439,0.0371193733646778,0.0015247083975176224,5.8874902562566114e-05,3.672512202047665e-09,8.621790768021118e-08,8.867898838382187e-08,8.867898838382187e-08
0.6681681681681682,0.9608723495573448,0.03751138418111201,0.0015555396789329425,6.072658260963129e-05,3.903101234136651e-09,9.079412501737205e-08,9.342221567704466e-08,9.342221567704466e-08
0.6706706706706707,0.9604418568578751,0.037908294322708716,0.0015872024615213734,6.264635789469154e-05,4.162394118420241e-09,9.563512303532647e-08,9.842947702014762e-08,9.842947702014762e-08
0.6731731731731732,0.9600056644890305,0.03830998979871298,0.0016197095300994964,6.463618215629898e-05,4.446327933397557e-09,1.007558300333575e-07,1.0372649862007237e-07,1.0372649862007237e-07
0.6756756756756757,0.9595638554977202,0.03871637279312427,0.0016530736360398607,6.669807311620991e-05,4.741559433506029e-09,1.0617325986488613e-07,1.0934260630215326e-07,1.0934260630215326e-07
0.6781781781781782,0.9591165019861952,0.039127356399037104,0.0016873075086463734,6.883410611878346e-05,5.043657382599913e-09,1.1190409732192006e-07,1.1529321302265786e-07,1.1529321302265786e-07
0.6806806806806807,0.9586636735907839,0.039542856134252014,0.0017224238737428026,7.104640121999994e-05,5.365246497213949e-09,1.1796336278134337e-07,1.2157958172365172e-07,1.2157958172365172e-07
0.6831831831831833,0.9582054466716584,0.039962780745113335,0.001758435476020994,7.333710720808233e-05,5.722768635139922e-09,1.2436602679858373e-07,1.2820799779193263e-07,1.2820799779193263e-07
0.6856856856856857,0.9577419114677275,0.04038702504454053,0.0017953551005792697,7.570838715191567e-05,6.117360232336511e-09,1.3112979549500617e-07,1.3520547105615412e-07,1.3520547105615412e-07
0.6881881881881883,0.9572731750454122,0.04081546695543356,0.0018331955891546948,7.816240999786036e-05,6.53411981800006e-09,1.3827567339383585e-07,1.4261129954166633e-07,1.4261129954166633e-07
0.6906906906906907,0.9567993590943035,0.04124796970640817,0.0018719698479964066,8.070135128985524e-05,6.962141320677217e-09,1.4582552120565982e-07,1.504530030223799e-07,1.504530030223799e-07
0.6931931931931933,0.956320593121228,0.04168438862835987,0.0019116908468760998,8.332740353656198e-05,7.411116780868311e-09,1.5379958586082361e-07,1.587361496464712e-07,1.587361496464712e-07
0.6956956956956957,0.9558370049135035,0.04212458068101755,0.0019523716116226838,8.604279385592727e-05,7.902894579688095e-09,1.6221716863696867e-07,1.67462603245081e-07,1.67462603245081e-07
0.6981981981981983,0.955348710905822,0.042568414075083515,0.001994025214819727,8.884980427364728e-05,8.44689977756274e-09,1.7109976708981839e-07,1.7665662055026952e-07,1.7665662055026952e-07
0.7007007007007007,0.9548558091003302,0.04301577534031653,0.002036664770173329,9.175078918055444e-05,9.029682032581715e-09,1.8047281575832027e-07,1.8636618243245155e-07,1.8636618243245155e-07
0.7032032032032032,0.9543583764768334,0.043466571902673896,0.0020803034353005035,9.474818519080783e-05,9.633069071232152e-09,1.9036368304943865e-07,1.9663549570810886e-07,1.9663549570810886e-07
0.7057057057057058,0.9538564715939588,0.043920729469642365,0.0021249544258187957,9.784451057843174e-05,1.0259947814828488e-08,2.0079820761816955e-07,2.0748101795758728e-07,2.0748101795758728e-07
0.7082082082082082,0.9533501416345007,0.044378184970489766,0.002170631040653167,0.00010104235435528531,1.0935396316369147e-08,2.1180010089552823e-07,2.189019004810465e-07,2.189019004810465e-07
0.7107107107107108,0.9528394318902348,0.044838877056247554,0.0022173466955565588,0.00010434435796160594,1.1679859708521202e-08,2.233942509704012e-07,2.309148950316167e-07,2.309148950316167e-07
0.7132132132132132,0.9523243949585414,0.045302736886999685,0.002265114959641002,0.00010775319481968161,1.2486295160705028e-08,2.3561016209989005e-07,2.4357189457245884e-07,2.4357189457245884e-07
0.7157157157157158,0.9518050969638387,0.045769681893505124,0.002313949588503684,0.00011127155415228397,1.333057388951755e-08,2.4848137979175106e-07,2.5693639322677117e-07,2.5693639322677117e-07
0.7182182182182182,0.951281618947418,0.0462396143695728,0.002363864548323291,0.0001149021346886213,1.4204540967351224e-08,2.6204152518732913e-07,2.710448040109426e-07,2.710448040109426e-07
0.7207207207207208,0.9507540529552733,0.046712425365547185,0.0024148740279018232,0.0001186476512790432,1.513171773873846e-08,2.763218182391212e-07,2.858999749801815e-07,2.858999749801815e-07
0.7232232232232232,0.9502224938786971,0.04718800282823724,0.002466992439330564,0.00012251085373477755,1.6144522992210364e-08,2.9135335684087853e-07,3.015080591804402e-07,3.015080591804402e-07
0.7257257257257258,0.9496870293067781,0.04766624172805416,0.002520234411547291,0.00012649455361873253,1.7248753521105537e-08,3.071716166886055e-07,3.1791655849010177e-07,3.1791655849010177e-07
0.7282282282282282,0.949147730191503,0.048147053372732125,0.002574614783383364,0.00013060165238096665,1.8419005939063556e-08,3.2381765133550626e-07,3.35206164647595e-07,3.35206164647595e-07
0.7307307307307307,0.9486046448786236,0.04863037135444383,0.0026301486031635652,0.00013483516376675068,1.963316945466385e-08,3.4133420943119045e-07,3.534425301391521e-07,3.534425301391521e-07
0.7332332332332333,0.9480577981214658,0.04911615251318747,0.0026868511405181475,0.00013919822482768755,2.0905788117608507e-08,3.597612133616299e-07,3.7264455599540907e-07,3.7264455599540907e-07
0.7357357357357357,0.9475071953366095,0.049604372657458574,0.002744737913181533,0.00014369409275036542,2.2278502291356498e-08,3.7913617848873843e-07,3.928101600201342e-07,3.928101600201342e-07
0.7382382382382383,0.9469528309325451,0.05009501821118484,0.0028038247277753993,0.00014832612849312454,2.3776243673149632e-08,3.994994703341125e-07,4.139727006044867e-07,4.139727006044867e-07
0.7407407407407407,0.9463946984098331,0.05058807608837393,0.00286412772971366,0.00015309777208098578,2.5381187301259888e-08,4.208983987890448e-07,4.3622098049143685e-07,4.3622098049143685e-07
0.7432432432432433,0.9458327994033594,0.051083524624867295,0.002925663454488041,0.0001580125172871798,2.7058240316635822e-08,4.4338528149634207e-07,4.596550806107239e-07,4.596550806107239e-07
0.7457457457457457,0.9452671490883696,0.05158132814560779,0.0029884488717739667,0.0001630738942486305,2.8804339177379985e-08,4.670117729120295e-07,4.84327103322231e-07,4.84327103322231e-07
0.7482482482482483,0.9446977763679482,0.052081436749708,0.003052501415575909,0.00016828546676843137,3.066224616387746e-08,4.918264769167314e-07,5.102386019889653e-07,5.102386019889653e-07
0.7507507507507507,0.9441247187327962,0.05258379142251707,0.003117838997648238,0.000173650847037983,3.267910258116074e-08,5.178791927607426e-07,5.37402778665307e-07,5.37402778665307e-07
0.7532532532532533,0.9435480132018417,0.05308833306601666,0.003184480006673028,0.00017917372546645864,3.4856855457523856e-08,5.45227105394418e-07,5.659007186664182e-07,5.659007186664182e-07
0.7557557557557558,0.9429676858626962,0.053595012928794,0.0032524432992721113,0.0001848579092367102,3.715511021444495e-08,5.739354568775029e-07,5.958625360405784e-07,5.958625360405784e-07
0.7582582582582582,0.9423837428897376,0.05410380155766177,0.00332174819204439,0.00019070736055562366,3.954682462462181e-08,6.04071448379535e-07,6.273904333002045e-07,6.273904333002045e-07
0.7607607607607608,0.9417961654861593,0.05461469382464921,0.003392414463627151,0.0001967262255648932,4.206237577375024e-08,6.356982823972759e-07,6.605128252387257e-07,6.605128252387257e-07
0.7632632632632632,0.9412049101071174,0.05512770867220686,0.003464462373636351,0.0002029188470385206,4.476709469256981e-08,6.688765596617801e-07,6.952280277815874e-07,6.952280277815874e-07
0.7657657657657658,0.9406099138963603,0.05564288364429931,0.0035379127013206112,0.00020928975802183606,4.769486311642097e-08,7.036718586023511e-07,7.31591908327809e-07,7.31591908327809e-07
0.7682682682682682,0.9400111038760377,0.05616026566363218,0.0036127868016068527,0.00021584365872381298,5.081574919492845e-08,7.401599007468734e-07,7.697470088464228e-07,7.697470088464228e-07
0.7707707707707708,0.9394084074124254,0.05667990053238025,0.0036891066711546997,0.00022258538403706265,5.407977179613617e-08,7.784232605973127e-07,8.098534247824089e-07,8.098534247824089e-07
0.7732732732732732,0.9388017611007774,0.05720182401312642,0.003766895013658897,0.00022951987243802205,5.7489137952446866e-08,8.185435574213064e-07,8.519972950228941e-07,8.519972950228941e-07
0.7757757757757758,0.9381911155976406,0.057726056961701376,0.0038461752933148484,0.0002366521473456085,6.111318357810827e-08,8.60598807262452e-07,8.961856628486016e-07,8.961856628486016e-07
0.7782782782782783,0.9375764350141665,0.0582526058984533,0.00392697176847158,0.00024398731890851316,6.50236562975375e-08,9.046699301280534e-07,9.424409317754148e-07,9.424409317754148e-07
0.7807807807807808,0.9369576909926234,0.05878146889568771,0.004009309503105938,0.0002515306085828206,6.9223012243975e-08,9.508494949674199e-07,9.908895078733791e-07,9.908895078733791e-07
0.7832832832832833,0.9363348530878146,0.05931264515957093,0.0040932143600394145,0.0002592873925752128,7.36521258914354e-08,9.992424990187834e-07,1.0417381551465741e-06,1.0417381551465741e-06
0.7857857857857858,0.935707878113274,0.05984614564667832,0.004178712984939753,0.0002672632551081807,7.827400900495977e-08,1.049957753385708e-06,1.0951579661796738e-06,1.0951579661796738e-06
0.7882882882882883,0.9350767013817283,0.06038200178565907,0.004265832792887951,0.00027546403972613883,8.313809849876342e-08,1.1030995098467355e-06,1.1512077956752018e-06,1.1512077956752018e-06
0.7907907907907907,0.9344412322152434,0.06092026992860376,0.004354601969152622,0.000283895887001757,8.834622530242778e-08,1.1587692447364382e-06,1.209891823287487e-06,1.209891823287487e-06
0.7932932932932933,0.9338013549169135,0.06146103034027164,0.0044450494927760435,0.00029256525003913583,9.395407476934498e-08,1.2170760771677599e-06,1.2712932051588947e-06,1.2712932051588947e-06
0.7957957957957957,0.9331569349332853,0.0620043809961005,0.004537205185878804,0.0003014788847357893,9.992193767101869e-08,1.2781441060981137e-06,1.335630996681367e-06,1.335630996681367e-06
0.7982982982982983,0.9325078285722423,0.0625504278238431,0.004631099785283131,0.0003106438186318804,1.0617755600481478e-07,1.3421081781401613e-06,1.4031674073837688e-06,1.4031674073837688e-06
0.8008008008008007,0.9318538937059402,0.0630992739596277,0.004726765025471545,0.0003200673089616578,1.1272394836404949e-07,1.4091031161617173e-06,1.4740646432948437e-06,1.4740646432948437e-06
0.8033033033033034,0.9311949986098736,0.06365101086737253,0.004824233718444568,0.0003297568043075252,1.1966664163210927e-07,1.479259673596489e-06,1.5483572647863566e-06,1.5483572647863566e-06
0.8058058058058059,0.9305310265379595,0.06420571372148781,0.004923539816627525,0.0003397199239257596,1.2712204693968914e-07,1.5527133506924557e-06,1.626081563010227e-06,1.626081563010227e-06
0.8083083083083084,0.9298618747467866,0.06476344233970581,0.005024718449201558,0.0003499644643056801,1.3510766808002622e-07,1.6296172667800244e-06,1.7074214245845965e-06,1.7074214245845965e-06
0.8108108108108109,0.9291874481884973,0.06532424744666844,0.005127805929645013,0.00036049843518966057,1.435436198801957e-07,1.7101447510943222e-06,1.792700775928869e-06,1.792700775928869e-06
0.8133133133133134,0.9285076495768004,0.06588818056364668,0.005232839740057973,0.00037133011949563773,1.523718526077487e-07,1.794478306722972e-06,1.8822209253759706e-06,1.8822209253759706e-06
0.8158158158158159,0.9278223685507349,0.0664553047998363,0.005339858504092198,0.00038246814533656994,1.6166025591544696e-07,1.8827971837594093e-06,1.9761229569078472e-06,1.9761229569078472e-06
0.8183183183183182,0.9271314729026097,0.06702570357874946,0.005448901963737298,0.00039392155490397795,1.7156729867501735e-07,1.9752779898838196e-06,2.0744386735261383e-06,2.0744386735261383e-06
0.8208208208208209,0.926434804240168,0.06759948492963606,0.0055600109751165186,0.00040569985508166404,1.8219904696117213e-07,2.072108307408566e-06,2.1772845831666046e-06,2.1772845831666046e-06
0.8233233233233233,0.9257321792227774,0.06817678020412038,0.005673227534502962,0.000417813038599566,1.9351983023687276e-07,2.1734982153049204e-06,2.2849832851239272e-06,2.2849832851239272e-06
0.8258258258258259,0.9250233960200828,0.0687577375696143,0.00578859483833153,0.0004302715719745802,2.054260114639502e-07,2.2796765153974927e-06,2.3979663361412055e-06,2.3979663361412055e-06
0.8283283283283284,0.9243082442890648,0.06934251198347029,0.005906157371608414,0.0004430863558594474,2.179079677218893e-07,2.3908759943773957e-06,2.5165569974533743e-06,2.5165569974533743e-06
0.8308308308308309,0.9235865160711055,0.06993125424634865,0.0060259610105813455,0.00045626867196209693,2.3111630982848883e-07,2.507325529917918e-06,2.6408776828102215e-06,2.6408776828102215e-06
0.8333333333333334,0.9228580147664452,0.07052410197732277,0.006148053120834535,0.0004698301353975257,2.4524778665830444e-07,2.629260226883851e-06,2.770999016885995e-06,2.770999016885995e-06
0.8358358358358359,0.922122559808747,0.07112117488794584,0.006272482632872391,0.0004837826704355603,2.603718223236761e-07,2.756940541341029e-06,2.907175442312187e-06,2.907175442312187e-06
0.8383383383383384,0.9213799857535201,0.07172257564161645,0.006399300083360038,0.000498138521505453,2.763967778314721e-07,2.8906602249869165e-06,3.0499016734914856e-06,3.0499016734914856e-06
0.8408408408408409,0.9206301359692887,0.07232839610932182,0.006528557619212077,0.0005129103021786816,2.932257693421106e-07,3.0307343540539415e-06,3.199713377694644e-06,3.199713377694644e-06
0.8433433433433434,0.9198728525964035,0.07293872735686299,0.006660308971425293,0.0005281110753062174,3.1093401295134054e-07,3.177480813899619e-06,3.3569455282543106e-06,3.3569455282543106e-06
0.8458458458458458,0.9191079654885536,0.07355367064761043,0.006794609414247023,0.0005437544495899252,3.2976265821859434e-07,3.331216546048713e-06,3.52172505953417e-06,3.52172505953417e-06
0.8483483483483484,0.9183352831479957,0.07417334645129614,0.006931515727439927,0.0005598546732650029,3.499234780708138e-07,3.4922737695169887e-06,3.694223135139101e-06,3.694223135139101e-06
0.8508508508508509,0.9175545880891544,0.07479789902321324,0.00707108618267517,0.000576426704958647,3.7142804146218657e-07,3.661018676735807e-06,3.87489621163622e-06,3.87489621163622e-06
0.8533533533533534,0.9167656378448953,0.07542749533949934,0.007213380569074053,0.0005934862465308356,3.9414169614438525e-07,3.837851525723427e-06,4.064440055628564e-06,4.064440055628564e-06
0.8558558558558559,0.915968171313539,0.0760623186906545,0.007358460263433478,0.0006110497323736507,4.1801640080839824e-07,4.023187756290135e-06,4.263491320025783e-06,4.263491320025783e-06
0.8583583583583584,0.9151619187670704,0.07670255861259104,0.007506388338201806,0.000629134282137375,4.4324628463001397e-07,4.217442230316146e-06,4.472402262168412e-06,4.472402262168412e-06
0.8608608608608609,0.9143466129344242,0.07734839974144977,0.007657229688954429,0.0006477576351714765,4.701609724115309e-07,4.421037121275202e-06,4.69135225215998e-06,4.69135225215998e-06
0.8633633633633634,0.913521998318257,0.07800001243365669,0.007811051157057858,0.0006669380910294401,4.989611805192671e-07,4.634428641169518e-06,4.92069320902809e-06,4.92069320902809e-06
0.8658658658658659,0.9126878363367946,0.07865754755960985,0.007967921624456515,0.0006866944791409809,5.295902718207209e-07,4.858126173464276e-06,5.1611530796410815e-06,5.1611530796410815e-06
0.8683683683683684,0.9118439049150484,0.07932113684667967,0.008127912065160451,0.0007070461731121031,5.618999479888445e-07,5.09268429172155e-06,5.4136582365075795e-06,5.4136582365075795e-06
0.8708708708708709,0.9109899925682393,0.07999089872863437,0.008291095549153426,0.000728013153971523,5.959416057779963e-07,5.33867735769906e-06,5.678952739614375e-06,5.678952739614375e-06
0.8733733733733734,0.9101258884882417,0.08066694819063351,0.008457547206055635,0.000749616115068104,6.320587335818948e-07,5.5966860748637324e-06,5.957434546520495e-06,5.957434546520495e-06
0.8758758758758759,0.9092513712561623,0.08134940798663862,0.008627344165892253,0.0007718765913076993,6.706605650248769e-07,5.867312840330128e-06,6.2494108111302425e-06,6.2494108111302425e-06
0.8783783783783784,0.9083661992112888,0.08203841819897356,0.008800565501240185,0.0007948170884971919,7.119133955183574e-07,6.151210612848799e-06,6.555513914292185e-06,6.555513914292185e-06
0.8808808808808809,0.9074701050600849,0.08273414155632638,0.008977292197044406,0.0008184611865444274,7.556969938742683e-07,6.4490937522750824e-06,6.876821559081849e-06,6.876821559081849e-06
0.8833833833833834,0.9065627961399113,0.08343676309543427,0.009157607169588971,0.0008428335950677471,8.018959645855651e-07,6.761718252846279e-06,7.214528194384721e-06,7.214528194384721e-06
0.8858858858858859,0.905643960224983,0.08414648427896372,0.00934159534404632,0.0008679601520045309,8.507192987849686e-07,7.089853511772062e-06,7.569510431362329e-06,7.569510431362329e-06
0.8883883883883884,0.9047132753271057,0.08486351311768849,0.009529343782904631,0.0008938677722994211,9.026873245243231e-07,7.434279812961596e-06,7.942270918648553e-06,7.942270918648553e-06
0.8908908908908909,0.9037704209508064,0.08558805283485223,0.009720941844972377,0.0009205843693697613,9.582775149567152e-07,7.795819970819319e-06,8.333351874322541e-06,8.333351874322541e-06
0.8933933933933934,0.9028150879552268,0.08632029192302003,0.00991648134124945,0.0009481387805045866,1.0176072949856721e-06,8.175376559540406e-06,8.743788704675316e-06,8.743788704675316e-06
0.8958958958958959,0.9018469845306023,0.08706039808490254,0.010116056658066154,0.0009765607264287002,1.0805167376705175e-06,8.573938667024594e-06,9.175102192854091e-06,9.175102192854091e-06
0.8983983983983984,0.9008658367408884,0.08780851760593371,0.010319764826970012,0.0010058808262068827,1.1469879842825929e-06,8.99255394283892e-06,9.628810949684307e-06,9.628810949684307e-06
0.900900900900901,0.8998713834301156,0.08856478036128591,0.010527705533403146,0.0010361306751944215,1.2174535440187768e-06,9.432299555908027e-06,1.0105980049605502e-05,1.0105980049605502e-05
0.9034034034034034,0.8988633667376669,0.08932930921209385,0.010739981070599128,0.001067342979641421,1.292638839705963e-06,9.894287813639675e-06,1.0607315084707547e-05,1.0607315084707547e-05
0.9059059059059059,0.8978415206584387,0.09010223135487347,0.010956696257940515,0.0010995517287466401,1.3730834529880133e-06,1.0379704530026138e-05,1.1133737271213712e-05,1.1133737271213712e-05
0.9084084084084084,0.8968055606606378,0.09088368861139193,0.01117795835316142,0.0011327923748134727,1.458857414837198e-06,1.0889840821741387e-05,1.1686836922442105e-05,1.1686836922442105e-05
0.9109109109109109,0.895755177124025,0.09167384389603625,0.011403876992784646,0.00116710198715247,1.5498072936807083e-06,1.1426083782508145e-05,1.2268698820981227e-05,1.2268698820981227e-05
0.9134134134134134,0.8946900343305173,0.09247288212892425,0.011634564191630592,0.0012025193489292548,1.6460969892109986e-06,1.198987570350617e-05,1.2881256302325864e-05,1.2881256302325864e-05
0.9159159159159159,0.8936097752359446,0.093281005365671,0.011870134418343496,0.0012390849800409428,1.7484610764450808e-06,1.2582688355296089e-05,1.3525862541129405e-05,1.3525862541129405e-05
0.9184184184184184,0.892514030732913,0.0940984234340979,0.0121107047424487,0.001276841090541459,1.8578678212670128e-06,1.3206046867797109e-05,1.4203572341666508e-05,1.4203572341666508e-05
0.9209209209209209,0.8914024309987237,0.09492534248369112,0.012356395026840414,0.0013158314907446484,1.974926478730331e-06,1.3861587002365633e-05,1.4915876273984572e-05,1.4915876273984572e-05
0.9234234234234234,0.8902746160606602,0.09576195431560587,0.012607328126146197,0.0013561014975903363,2.099683390261532e-06,1.455109345813224e-05,1.5665114639041495e-05,1.5665114639041495e-05
0.9259259259259259,0.8891302429503618,0.09660842912136998,0.012863630050575028,0.0013976978776929058,2.232065647872081e-06,1.52764855926767e-05,1.6454101601742802e-05,1.6454101601742802e-05
0.9284284284284285,0.8879689876587543,0.09746491341889524,0.013125430065152249,0.0014406688571962504,2.3725298106716485e-06,1.6039772854060453e-05,1.7285327331036386e-05,1.7285327331036386e-05
0.9309309309309309,0.8867905413543857,0.09833153372281735,0.013392860710404731,0.0014850642123924798,2.522212977139116e-06,1.6843035979895314e-05,1.8160592497963506e-05,1.8160592497963506e-05
0.9334334334334334,0.885594601743103,0.09920840507194703,0.013666057747198469,0.0015309354377519159,2.6823841069943346e-06,1.7688463528971094e-05,1.9081511002129976e-05,1.9081511002129976e-05
0.9359359359359359,0.8843808617045277,0.10009564227743496,0.013945160046061101,0.0015783359719770242,2.853754301166142e-06,1.8578412600554858e-05,2.005039575223493e-05,2.005039575223493e-05
0.9384384384384384,0.8831489981139844,0.10099337098049407,0.014230309457074713,0.0016273214484469575,3.0364023426934774e-06,1.9515432736259876e-05,2.107059392927226e-05,2.107059392927226e-05
0.9409409409409409,0.881898663791609,0.10190173558411661,0.014521650698749661,0.001677949925526632,3.2304473637983023e-06,2.0502227989018175e-05,2.214588086409913e-05,2.214588086409913e-05
0.9434434434434434,0.8806294846919385,0.10282090194086069,0.014819331313834972,0.0017302820533680672,3.4367871682928755e-06,2.1541598781125624e-05,2.327952107664083e-05,2.327952107664083e-05
0.9459459459459459,0.8793410630611493,0.10375105407064425,0.015123501721132504,0.0017843811470727256,3.6570982689964468e-06,2.263643169603067e-05,2.447400474195873e-05,2.447400474195873e-05
0.9484484484484484,0.8780329856997058,0.10469238577081053,0.015434315366766005,0.001840313162717955,3.89304619044269e-06,2.378976040263701e-05,2.5731798778666463e-05,2.5731798778666463e-05
0.9509509509509511,0.87670483516773,0.10564508928111441,0.01575192894815343,0.0018981466030034155,4.145518334207483e-06,2.500484854256604e-05,2.7056374985418882e-05,2.7056374985418882e-05
0.9534534534534534,0.8753562010898005,0.1066093438469965,0.016076502661939697,0.0019579524012637503,4.414727951384063e-06,2.6285221767412563e-05,2.845243334781632e-05,2.845243334781632e-05
0.955955955955956,0.8739866887658783,0.10758530697438512,0.016408200421420677,0.002019803838314765,4.70114772468845e-06,2.7634628923332602e-05,2.992504155997072e-05,2.992504155997072e-05
0.9584584584584586,0.8725959229912814,0.10857311047313102,0.01674718999920972,0.0020837765363753533,5.006321563067858e-06,2.905698852178198e-05,3.1478563568878657e-05,3.1478563568878657e-05
0.9609609609609611,0.8711835461367358,0.10957286223806297,0.017093643070298536,0.00214994855490341,5.332665138411643e-06,3.0556395136207185e-05,3.311653101172866e-05,3.311653101172866e-05
0.9634634634634635,0.8697492109024466,0.11058465335371101,0.017447735152095082,0.002218400591747203,5.682401925171324e-06,3.2137198168071654e-05,3.48426689535405e-05,3.48426689535405e-05
0.965965965965966,0.8682925694703054,0.11160856879866075,0.01780964545845331,0.0022892162725804514,6.056734516564061e-06,3.3804085374096766e-05,3.6662062154932076e-05,3.6662062154932076e-05
